price,number_of_rooms,address,canton,property_type,floor,year_category
"CHF 770,000.–",3.5 rooms,1196 Gland,vaud,Apartment,noteg,0-1919
"CHF 1,490,000.–",4.5 rooms,1098 Epesses,vaud,Apartment,noteg,0-1919
"CHF 3,500,000.–",5 rooms,1820 Montreux,vaud,Apartment,noteg,0-1919
"CHF 150,000.–",1.5 rooms,"Route des Alpes 25, 1453 Bullet",vaud,Apartment,noteg,0-1919
"CHF 1,095,000.–",7 rooms,"Rte de Bettens 8, 1377 Oulens-sous-Echallens",vaud,Apartment,noteg,0-1919
"CHF 1,450,000.–",4 rooms,"A Gryon, 1882 Gryon",vaud,Apartment,noteg,0-1919
"CHF 600,000.–",1 room,1820 Montreux,vaud,Apartment,noteg,0-1919
"CHF 930,000.–",4.5 rooms,1112 Echichens,vaud,Apartment,noteg,0-1919
"CHF 250,000.–",2 rooms,"Grand-Rue 24, 1530 Payerne",vaud,Apartment,noteg,0-1919
"CHF 500,000.–",3.5 rooms,"Grand-Rue 24, 1530 Payerne",vaud,Apartment,noteg,0-1919
"CHF 230,000.–",2 rooms,"Grand-Rue 24, 1530 Payerne",vaud,Apartment,noteg,0-1919
"CHF 225,000.–",2 rooms,"Grand-Rue 24, 1530 Payerne",vaud,Apartment,noteg,0-1919
"CHF 1,790,000.–",5.5 rooms,1299 Crans-près-Céligny,vaud,Apartment,noteg,0-1919
"CHF 2,200,000.–",5.5 rooms,1170 Aubonne,vaud,Apartment,noteg,0-1919
"CHF 850,000.–",6.5 rooms,1400 Yverdon-les-Bains,vaud,Apartment,noteg,0-1919
"CHF 460,000.–",3.5 rooms,1854 Leysin,vaud,Apartment,noteg,0-1919
"CHF 490,000.–",3.5 rooms,1854 Leysin,vaud,Apartment,noteg,0-1919
"CHF 740,000.–",4.5 rooms,"Lavigny, 1175 Lavigny",vaud,Apartment,noteg,0-1919
"CHF 1,220,000.–",2.5 rooms,1009 Pully,vaud,Apartment,noteg,0-1919
"CHF 145,000.–",1.5 rooms,1854 Leysin,vaud,Apartment,noteg,0-1919
"CHF 430,000.–",4.5 rooms,1522 Lucens,vaud,Apartment,noteg,0-1919
"CHF 2,250,000.–",5 rooms,1006 Lausanne,vaud,Apartment,noteg,0-1919
"CHF 930,000.–",5.5 rooms,1806 St-Légier-La Chiésaz,vaud,Apartment,noteg,0-1919
"CHF 595,000.–",4.5 rooms,"Bex, 1880 Bex",vaud,Apartment,noteg,0-1919
"CHF 3,400,000.–",4.5 rooms,1005 Lausanne,vaud,Apartment,noteg,0-1919
"CHF 960,000.–",3.5 rooms,"Chemin du Mûrier 8, 1012 Lausanne",vaud,Apartment,noteg,1919-1945
"CHF 695,000.–",3.5 rooms,"Renens VD, 1020 Renens VD",vaud,Apartment,noteg,1919-1945
"CHF 398,000.–",4.5 rooms,1854 Leysin,vaud,Apartment,noteg,1919-1945
"CHF 440,000.–",4.5 rooms,1522 Lucens,vaud,Apartment,noteg,1919-1945
"CHF 1,095,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1919-1945
"CHF 1,095,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1919-1945
"CHF 850,000.–",4.5 rooms,1885 Chesières,vaud,Apartment,noteg,1919-1945
"CHF 1,290,000.–",4.5 rooms,1817 Brent,vaud,Apartment,noteg,1919-1945
"CHF 420,000.–",3.5 rooms,1854 Leysin,vaud,Apartment,noteg,1919-1945
"CHF 1,390,000.–",4.5 rooms,1817 Brent,vaud,Apartment,noteg,1919-1945
"CHF 790,000.–",2.5 rooms,1817 Brent,vaud,Apartment,noteg,1919-1945
"CHF 385,000.–",3 rooms,1325 Vaulion,vaud,Apartment,noteg,1919-1945
"CHF 1,290,000.–",4.5 rooms,1817 Brent,vaud,Apartment,noteg,1919-1945
"CHF 1,065,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1919-1945
"CHF 1,690,000.–",6.5 rooms,1029 Villars-Ste-Croix,vaud,Apartment,noteg,1919-1945
"CHF 205,000.–",1.5 rooms,"rue du village 6a, 1273 Arzier",vaud,Apartment,noteg,1919-1945
"CHF 430,000.–",4.5 rooms,1522 Lucens,vaud,Apartment,noteg,1919-1945
"CHF 790,000.–",3.5 rooms,"Chemin Aimé-Steinlen 7, 1004 Lausanne",vaud,Apartment,noteg,1946-1960
"CHF 1,095,000.–",3.5 rooms,1009 Pully,vaud,Apartment,noteg,1946-1960
"CHF 560,000.–",4 rooms,1400 Yverdon-les-Bains,vaud,Apartment,noteg,1946-1960
"CHF 1,390,000.–",4.5 rooms,1185 Mont-sur-Rolle,vaud,Apartment,noteg,1946-1960
"CHF 1,790,000.–",7.5 rooms,1009 Pully,vaud,Apartment,noteg,1946-1960
"CHF 645,000.–",3.5 rooms,1018 Lausanne,vaud,Apartment,noteg,1946-1960
"CHF 835,000.–",3 rooms,1007 Lausanne,vaud,Apartment,noteg,1946-1960
"CHF 657,000.–",3.5 rooms,"Les Diablotins, 1865 Les Diablerets",vaud,Apartment,noteg,1946-1960
"CHF 806,000.–",5.5 rooms,"Les Diablerets, 1865 Les Diablerets",vaud,Apartment,noteg,1946-1960
"CHF 828,000.–",4.5 rooms,"Les Diablotins, 1865 Les Diablerets",vaud,Apartment,noteg,1946-1960
"CHF 509,000.–",2.5 rooms,"Les Diablotins, 1865 Les Diablerets",vaud,Apartment,noteg,1946-1960
"CHF 824,000.–",4.5 rooms,"Les Diablotins, 1865 Les Diablerets",vaud,Apartment,noteg,1946-1960
"CHF 560,000.–",4 rooms,1400 Yverdon-les-Bains,vaud,Apartment,noteg,1946-1960
"CHF 675,000.–",4.5 rooms,1860 Aigle,vaud,Apartment,noteg,1946-1960
"CHF 1,280,000.–",5.5 rooms,1012 Lausanne,vaud,Apartment,noteg,1946-1960
"CHF 995,000.–",5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 695,000.–",4.5 rooms,"Chemin de Roséaz 22, 1030 Bussigny",vaud,Apartment,noteg,1961-1970
"CHF 835,000.–",4.5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 1,340,000.–",4.5 rooms,1110 Morges,vaud,Apartment,noteg,1961-1970
"CHF 600,000.–",4.5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 590,000.–",5.5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 5,460,000.–",6.5 rooms,1007 Lausanne,vaud,Apartment,noteg,1961-1970
"CHF 5,460,000.–",8 rooms,1007 Lausanne,vaud,Apartment,noteg,1961-1970
"CHF 695,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1961-1970
"CHF 735,000.–",5.5 rooms,1426 Corcelles-près-Concise,vaud,Apartment,noteg,1961-1970
"CHF 350,000.–",2.5 rooms,1867 Ollon VD,vaud,Apartment,noteg,1961-1970
"CHF 750,000.–",3.5 rooms,1815 Clarens,vaud,Apartment,noteg,1961-1970
"CHF 600,000.–",2.5 rooms,1815 Clarens,vaud,Apartment,noteg,1961-1970
"CHF 985,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1961-1970
"CHF 1,030,000.–",3 rooms,1820 Montreux,vaud,Apartment,noteg,1961-1970
"CHF 950,000.–",4.5 rooms,1010 Lausanne,vaud,Apartment,noteg,1961-1970
"CHF 795,000.–",2.5 rooms,1006 Lausanne,vaud,Apartment,noteg,1961-1970
"CHF 795,000.–",4.5 rooms,1814 La Tour-de-Peilz,vaud,Apartment,noteg,1961-1970
"CHF 375,000.–",3.5 rooms,"Général-Guisan 11, 1580 Avenches",vaud,Apartment,noteg,1961-1970
"CHF 505,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1961-1970
"CHF 650,000.–",3 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 1,500,000.–",5.5 rooms,"Grand Rue 98, 1820 Montreux",vaud,Apartment,noteg,1961-1970
"CHF 505,000.–",3.5 rooms,1816 Chailly-Montreux,vaud,Apartment,noteg,1961-1970
"CHF 690,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1961-1970
"CHF 680,000.–",3.5 rooms,1814 La Tour-de-Peilz,vaud,Apartment,noteg,1961-1970
"CHF 340,000.–",1.5 rooms,1822 Chernex,vaud,Apartment,noteg,1961-1970
"CHF 505,000.–",3.5 rooms,1816 Chailly-Montreux,vaud,Apartment,noteg,1961-1970
"CHF 3,320,000.–",3.5 rooms,1007 Lausanne,vaud,Apartment,noteg,1961-1970
"CHF 259,000.–",2.5 rooms,1854 Leysin,vaud,Apartment,noteg,1961-1970
"CHF 745,000.–",3.5 rooms,1815 Clarens,vaud,Apartment,noteg,1961-1970
"CHF 960,000.–",3.5 rooms,1815 Clarens,vaud,Apartment,noteg,1961-1970
"CHF 1,340,000.–",5.5 rooms,1110 Morges,vaud,Apartment,noteg,1961-1970
"CHF 1,350,000.–",4 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 3,300,000.–",7.5 rooms,1007 Lausanne,vaud,Apartment,noteg,1961-1970
"CHF 505,000.–",3.5 rooms,1816 Chailly-Montreux,vaud,Apartment,noteg,1961-1970
"CHF 790,000.–",4.5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 1,050,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1961-1970
"CHF 580,000.–",3.5 rooms,"ecoliers 3, 1816 Chailly-Montreux",vaud,Apartment,noteg,1961-1970
"CHF 780,000.–",2.5 rooms,"Avenue du Casino 33, 1820 Montreux",vaud,Apartment,noteg,1961-1970
"CHF 1,150,000.–",4.5 rooms,1110 Morges,vaud,Apartment,noteg,1961-1970
"CHF 1,250,000.–",6.5 rooms,1009 Pully,vaud,Apartment,noteg,1961-1970
"CHF 1,435,000.–",4.5 rooms,1095 Lutry,vaud,Apartment,noteg,1961-1970
"CHF 1,060,000.–",5.5 rooms,1814 La Tour-de-Peilz,vaud,Apartment,noteg,1961-1970
"CHF 595,000.–",3 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 720,000.–",3 rooms,"Nyon, 1260 Nyon",vaud,Apartment,noteg,1961-1970
"CHF 650,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1961-1970
"CHF 620,000.–",4.5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 1,100,000.–",5.5 rooms,1010 Lausanne,vaud,Apartment,noteg,1961-1970
"CHF 940,000.–",4.5 rooms,"Corseaux, 1802 Corseaux",vaud,Apartment,noteg,1961-1970
"CHF 690,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1961-1970
"CHF 170,000.–",1 room,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 495,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1961-1970
"CHF 460,000.–",3.5 rooms,1023 Crissier,vaud,Apartment,noteg,1961-1970
"CHF 750,000.–",4 rooms,1822 Chernex,vaud,Apartment,noteg,1961-1970
"CHF 330,000.–",1.5 rooms,1822 Chernex,vaud,Apartment,noteg,1961-1970
"CHF 115,000.–",1 room,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1961-1970
"CHF 1,050,000.–",4.5 rooms,"Rue des Vaudrès 17, 1815 Clarens",vaud,Apartment,noteg,1961-1970
"CHF 690,000.–",3.5 rooms,1822 Chernex,vaud,Apartment,noteg,1961-1970
"CHF 875,000.–",4.5 rooms,"Renens-village, 1020 Renens VD",vaud,Apartment,noteg,1961-1970
"CHF 1,050,000.–",4.5 rooms,1012 Lausanne,vaud,Apartment,noteg,1961-1970
"CHF 640,000.–",4.5 rooms,"Avenue de la Reine Fabiola 4, 1854 Leysin",vaud,Apartment,noteg,1971-1980
"CHF 1,140,000.–",4.5 rooms,"Montreux, 1820 Montreux",vaud,Apartment,noteg,1971-1980
"CHF 760,000.–",3.5 rooms,"Montreux, 1820 Montreux",vaud,Apartment,noteg,1971-1980
"CHF 560,000.–",5.5 rooms,"Fenil-sur-Corsier, 1809 Fenil-sur-Corsier",vaud,Apartment,noteg,1971-1980
"CHF 620,000.–",3.5 rooms,"Gland, 1196 Gland",vaud,Apartment,noteg,1971-1980
"CHF 730,000.–",3.5 rooms,1029 Villars-Ste-Croix,vaud,Apartment,noteg,1971-1980
"CHF 1,199,000.–",4.5 rooms,1816 Chailly-Montreux,vaud,Apartment,noteg,1971-1980
"CHF 1,150,000.–",5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1971-1980
"CHF 960,000.–",4.5 rooms,1803 Chardonne,vaud,Apartment,noteg,1971-1980
"CHF 960,000.–",4.5 rooms,1802 Corseaux,vaud,Apartment,noteg,1971-1980
"CHF 960,000.–",4.5 rooms,1800 Vevey,vaud,Apartment,noteg,1971-1980
"CHF 650,000.–",3 rooms,1885 Chesières,vaud,Apartment,noteg,1971-1980
"CHF 1,040,000.–",4.5 rooms,1803 Chardonne,vaud,Apartment,noteg,1971-1980
"CHF 1,240,000.–",4.5 rooms,1290 Chavannes-des-Bois,vaud,Apartment,noteg,1971-1980
"CHF 850,000.–",2.5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1971-1980
"CHF 1,495,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 845,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 1,090,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 1,810,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 1,150,000.–",3 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1971-1980
"CHF 950,000.–",3.5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1971-1980
"CHF 1,350,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 995,000.–",4.5 rooms,1814 La Tour-de-Peilz,vaud,Apartment,noteg,1971-1980
"CHF 910,000.–",4.5 rooms,1844 Villeneuve VD,vaud,Apartment,noteg,1971-1980
"CHF 335,000.–",3.5 rooms,1854 Leysin,vaud,Apartment,noteg,1971-1980
"CHF 1,490,000.–",4.5 rooms,1095 Lutry,vaud,Apartment,noteg,1971-1980
"CHF 460,000.–",2 rooms,"Chemin des Ecoliers 13, 1816 Chailly-Montreux",vaud,Apartment,noteg,1971-1980
"CHF 730,000.–",3.5 rooms,"Route de Burenoz 17, 1092 Belmont-sur-Lausanne",vaud,Apartment,noteg,1971-1980
"CHF 1,090,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 1,390,000.–",4.5 rooms,1012 Lausanne,vaud,Apartment,noteg,1971-1980
"CHF 850,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 725,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 2,350,000.–",9 rooms,1066 Epalinges,vaud,Apartment,noteg,1971-1980
"CHF 570,000.–",2 rooms,1815 Clarens,vaud,Apartment,noteg,1971-1980
"CHF 488,000.–",3.5 rooms,1882 Gryon,vaud,Apartment,noteg,1971-1980
"CHF 1,495,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 680,000.–",2.5 rooms,1815 Clarens,vaud,Apartment,noteg,1971-1980
"CHF 725,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 760,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 460,000.–",2.5 rooms,1816 Chailly-Montreux,vaud,Apartment,noteg,1971-1980
"CHF 1,590,000.–",4.5 rooms,1066 Epalinges,vaud,Apartment,noteg,1971-1980
"CHF 950,000.–",3.5 rooms,1010 Lausanne,vaud,Apartment,noteg,1971-1980
"CHF 510,000.–",4.5 rooms,1860 Aigle,vaud,Apartment,noteg,1971-1980
"CHF 995,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 515,000.–",3.5 rooms,1400 Yverdon-les-Bains,vaud,Apartment,noteg,1971-1980
"CHF 530,000.–",2.5 rooms,"Lausanne, 1010 Lausanne",vaud,Apartment,noteg,1971-1980
"CHF 530,000.–",2.5 rooms,"A Lausanne, 1010 Lausanne",vaud,Apartment,noteg,1971-1980
"CHF 740,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 1,495,000.–",5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 450,000.–",3.5 rooms,1854 Leysin,vaud,Apartment,noteg,1971-1980
"CHF 595,000.–",2.5 rooms,1010 Lausanne,vaud,Apartment,noteg,1971-1980
"CHF 1,285,000.–",4.5 rooms,1110 Morges,vaud,Apartment,noteg,1971-1980
"CHF 995,000.–",4.5 rooms,1814 La Tour-de-Peilz,vaud,Apartment,noteg,1971-1980
"CHF 1,390,000.–",5.5 rooms,1072 Forel (Lavaux),vaud,Apartment,noteg,1971-1980
"CHF 1,300,000.–",3.5 rooms,1009 Pully,vaud,Apartment,noteg,1971-1980
"CHF 1,065,000.–",5.5 rooms,1033 Cheseaux-sur-Lausanne,vaud,Apartment,noteg,1971-1980
"CHF 795,000.–",3.5 rooms,"A Gland, 1196 Gland",vaud,Apartment,noteg,1971-1980
"CHF 795,000.–",3.5 rooms,"Gland, 1196 Gland",vaud,Apartment,noteg,1971-1980
"CHF 2,350,000.–",9 rooms,1000 Lausanne,vaud,Apartment,noteg,1971-1980
"CHF 650,000.–",3 rooms,1885 Chesières,vaud,Apartment,noteg,1971-1980
"CHF 1,390,000.–",8.5 rooms,1072 Forel (Lavaux),vaud,Apartment,noteg,1971-1980
"CHF 795,000.–",4.5 rooms,1885 Chesières,vaud,Apartment,noteg,1971-1980
"CHF 458,000.–",2 rooms,1815 Clarens,vaud,Apartment,noteg,1971-1980
"CHF 1,890,000.–",5.5 rooms,1279 Bogis-Bossey,vaud,Apartment,noteg,1971-1980
"CHF 960,000.–",4.5 rooms,1803 Chardonne,vaud,Apartment,noteg,1971-1980
"CHF 490,000.–",2.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 1,390,000.–",4.5 rooms,1180 Rolle,vaud,Apartment,noteg,1971-1980
"CHF 1,495,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 460,000.–",2.5 rooms,1816 Chailly-Montreux,vaud,Apartment,noteg,1971-1980
"CHF 920,000.–",3.5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1971-1980
"CHF 1,140,000.–",3.5 rooms,1012 Lausanne,vaud,Apartment,noteg,1971-1980
"CHF 198,000.–",1.5 rooms,1264 St-Cergue,vaud,Apartment,noteg,1971-1980
"CHF 2,090,000.–",4.5 rooms,1815 Clarens,vaud,Apartment,noteg,1971-1980
"CHF 1,350,000.–",5 rooms,1012 Lausanne,vaud,Apartment,noteg,1971-1980
"CHF 1,090,000.–",5 rooms,1800 Vevey,vaud,Apartment,noteg,1971-1980
"CHF 1,090,000.–",5 rooms,1802 Corseaux,vaud,Apartment,noteg,1971-1980
"CHF 760,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 845,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 510,000.–",4.5 rooms,1860 Aigle,vaud,Apartment,noteg,1971-1980
"CHF 950,000.–",3.5 rooms,1066 Epalinges,vaud,Apartment,noteg,1971-1980
"CHF 435,000.–",3.5 rooms,1854 Leysin,vaud,Apartment,noteg,1971-1980
"CHF 1,250,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 880,000.–",5.5 rooms,1072 Forel (Lavaux),vaud,Apartment,noteg,1971-1980
"CHF 1,250,000.–",4.5 rooms,1814 La Tour-de-Peilz,vaud,Apartment,noteg,1971-1980
"CHF 460,000.–",2.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 680,000.–",2.5 rooms,"Clarens, 1815 Clarens",vaud,Apartment,noteg,1971-1980
"CHF 370,000.–",3.5 rooms,"Route de Bremblens 6c, 1026 Echandens",vaud,Apartment,noteg,1971-1980
"CHF 1,340,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 2,600,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1971-1980
"CHF 473,000.–",3.5 rooms,"St-Cergue, 1264 St-Cergue",vaud,Apartment,noteg,1971-1980
"CHF 760,000.–",3.5 rooms,1010 Lausanne,vaud,Apartment,noteg,1971-1980
"CHF 670,000.–",4.5 rooms,1844 Villeneuve VD,vaud,Apartment,noteg,1971-1980
"CHF 1,080,000.–",4.5 rooms,"Corsier-sur-Vevey, 1804 Corsier-sur-Vevey",vaud,Apartment,noteg,1971-1980
"CHF 900,000.–",3.5 rooms,1806 St-Légier-La Chiésaz,vaud,Apartment,noteg,1971-1980
"CHF 980,000.–",4 rooms,1110 Morges,vaud,Apartment,noteg,1971-1980
"CHF 822,550.–",3.5 rooms,1815 Clarens,vaud,Apartment,noteg,1971-1980
"CHF 2,150,000.–",4.5 rooms,1820 Territet,vaud,Apartment,noteg,1971-1980
"CHF 745,000.–",3.5 rooms,1196 Gland,vaud,Apartment,noteg,1971-1980
"CHF 765,000.–",3.5 rooms,1196 Gland,vaud,Apartment,noteg,1971-1980
CHF 700.–,3.5 rooms,"Avenue d'Echallens, 1004 Lausanne",vaud,Apartment,noteg,1971-1980
"CHF 590,000.–",2.5 rooms,1196 Gland,vaud,Apartment,noteg,1971-1980
"CHF 430,000.–",3.5 rooms,"Route des Cheseaux-Dessus B5, 1264 Saint-Cergue",vaud,Apartment,noteg,1981-1990
"CHF 690,000.–",3.5 rooms,"Bussigny, 1030 Bussigny",vaud,Apartment,noteg,1981-1990
"CHF 1,290,000.–",4.5 rooms,"Chesières, 1885 Chesières",vaud,Apartment,noteg,1981-1990
"CHF 1,380,000.–",5.5 rooms,"Grens, 1274 Grens",vaud,Apartment,noteg,1981-1990
"CHF 587,000.–",3.5 rooms,"Chesières, 1885 Chesières",vaud,Apartment,noteg,1981-1990
"CHF 590,000.–",2.5 rooms,"Yverdon-les-Bains, 1400 Yverdon-les-Bains",vaud,Apartment,noteg,1981-1990
"CHF 800,000.–",4.5 rooms,"Route de Gruyère 13, 1608 Oron-le-Châtel",vaud,Apartment,noteg,1981-1990
"CHF 425,000.–",3 rooms,"Chemin aux Vaux, 1885 Chesières",vaud,Apartment,noteg,1981-1990
"CHF 1,595,000.–",6.5 rooms,"Route de Chaulin 21, 1822 Chernex",vaud,Apartment,noteg,1981-1990
"CHF 970,000.–",4 rooms,"Avenue de Collonge 14, 1820 Montreux",vaud,Apartment,noteg,1981-1990
"CHF 820,000.–",3 rooms,1885 Chesières,vaud,Apartment,noteg,1981-1990
"CHF 2,000,000.–",6.5 rooms,1279 Chavannes-de-Bogis,vaud,Apartment,noteg,1981-1990
"CHF 340,000.–",2 rooms,1884 Arveyes,vaud,Apartment,noteg,1981-1990
"CHF 1,140,000.–",4.5 rooms,1095 Lutry,vaud,Apartment,noteg,1981-1990
"CHF 495,000.–",3.5 rooms,"Av Rollier 12, 1854 Leysin",vaud,Apartment,noteg,1981-1990
"CHF 775,000.–",4.5 rooms,1400 Yverdon-les-Bains,vaud,Apartment,noteg,1981-1990
"CHF 685,000.–",3.5 rooms,1822 Chernex,vaud,Apartment,noteg,1981-1990
"CHF 900,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1981-1990
"CHF 1,650,000.–",5.5 rooms,1844 Villeneuve VD,vaud,Apartment,noteg,1981-1990
"CHF 1,010,000.–",4 rooms,1820 Montreux,vaud,Apartment,noteg,1981-1990
"CHF 1,890,000.–",5.5 rooms,1009 Pully,vaud,Apartment,noteg,1981-1990
"CHF 685,000.–",4.5 rooms,1400 Yverdon-les-Bains,vaud,Apartment,noteg,1981-1990
"CHF 660,000.–",5.5 rooms,"Rue à Thomas 7, 1530 Payerne",vaud,Apartment,noteg,1981-1990
"CHF 2,950,000.–",3.5 rooms,1820 Montreux,vaud,Apartment,noteg,1981-1990
"CHF 995,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1981-1990
"CHF 820,000.–",3 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1981-1990
"CHF 950,000.–",4.5 rooms,1163 Etoy,vaud,Apartment,noteg,1981-1990
"CHF 515,000.–",4.5 rooms,1892 Lavey-Village,vaud,Apartment,noteg,1981-1990
"CHF 990,000.–",4.5 rooms,"Route du vignoble 5, 1803 Chardonne",vaud,Apartment,noteg,1981-1990
"CHF 1,475,000.–",3.5 rooms,1090 La Croix (Lutry),vaud,Apartment,noteg,1981-1990
"CHF 1,475,000.–",3.5 rooms,1095 Lutry,vaud,Apartment,noteg,1981-1990
"CHF 900,000.–",3.5 rooms,1815 Clarens,vaud,Apartment,noteg,1981-1990
"CHF 289,000.–",2.5 rooms,1862 Les Mosses,vaud,Apartment,noteg,1981-1990
"CHF 995,000.–",4.5 rooms,1820 Montreux,vaud,Apartment,noteg,1981-1990
"CHF 585,000.–",2.5 rooms,1112 Échichens,vaud,Apartment,noteg,1981-1990
"CHF 1,360,000.–",4.5 rooms,1196 Gland,vaud,Apartment,noteg,1981-1990
"CHF 3,020,000.–",6.5 rooms,1025 St-Sulpice VD,vaud,Apartment,noteg,1981-1990
"CHF 510,000.–",4.5 rooms,1860 Aigle,vaud,Apartment,noteg,1981-1990
"CHF 410,000.–",3.5 rooms,1854 Leysin,vaud,Apartment,noteg,1981-1990
"CHF 3,290,000.–",6.5 rooms,1009 Pully,vaud,Apartment,noteg,1981-1990
"CHF 3,020,000.–",6.5 rooms,1025 St-Sulpice VD,vaud,Apartment,noteg,1981-1990
"CHF 510,000.–",4.5 rooms,1860 Aigle,vaud,Apartment,noteg,1981-1990
"CHF 410,000.–",3.5 rooms,1854 Leysin,vaud,Apartment,noteg,1981-1990
"CHF 3,290,000.–",6.5 rooms,1009 Pully,vaud,Apartment,noteg,1981-1990
"CHF 300,000.–",2.5 rooms,1867 Ollon VD,vaud,Apartment,noteg,1981-1990
"CHF 1,580,000.–",6.5 rooms,1820 Montreux,vaud,Apartment,noteg,1981-1990
"CHF 397,500.–",3.5 rooms,1880 Bex,vaud,Apartment,noteg,1981-1990
"CHF 1,350,000.–",5.5 rooms,1018 Lausanne,vaud,Apartment,noteg,1981-1990
"CHF 950,000.–",5.5 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1981-1990
"CHF 195,000.–",2.5 rooms,"Chemin du Belvédère 9, 1450 Ste-Croix",vaud,Apartment,noteg,1981-1990
"CHF 1,695,000.–",3 rooms,1009 Pully,vaud,Apartment,noteg,1981-1990
"CHF 1,890,000.–",4.5 rooms,1110 Morges,vaud,Apartment,noteg,1981-1990
"CHF 1,230,000.–",4.5 rooms,1290 Chavannes-des-Bois,vaud,Apartment,noteg,1981-1990
"CHF 870,000.–",3.5 rooms,1805 Jongny,vaud,Apartment,noteg,1981-1990
"CHF 510,000.–",4.5 rooms,1860 Aigle,vaud,Apartment,noteg,1981-1990
"CHF 1,390,000.–",4.5 rooms,1028 Préverenges,vaud,Apartment,noteg,1981-1990
"CHF 685,000.–",4 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1981-1990
"CHF 990,000.–",4.5 rooms,1800 Vevey,vaud,Apartment,noteg,1981-1990
"CHF 350,000.–",2 rooms,1884 Villars-sur-Ollon,vaud,Apartment,noteg,1981-1990
